original_claim,negated_claim,strengthened_claim,weakened_claim,original_prob,negation_prob,more_specific_prob,less_specific_prob
Half of all bird species are able to mimic sounds they hear in their environment.,Half of all bird species are not able to mimic sounds they hear in their environment.,"Half of all bird species are able to mimic sounds they hear in their environment, specifically those that are commonly found in urban areas.",Some bird species are able to mimic sounds they hear in their environment.,0.796,0.5825,0.8395,0.9413
Half of all plant species are capable of self-pollination.,Half of all plant species are not capable of self-pollination.,Half of all flowering plant species are capable of self-pollination.,Some plant species are capable of self-pollination.,0.9775,0.8505,0.801,0.8445499999999999
Half of the Earth's remaining undiscovered species are located in rainforests.,Half of the Earth's remaining undiscovered species are not located in rainforests.,Half of the Earth's remaining undiscovered species are located exclusively in tropical rainforests.,Many of the Earth's remaining undiscovered species are located in rainforests.,0.7534,0.6074999999999999,0.20399999999999996,0.782
Half of all habitable-zone planets in the Milky Way galaxy have water on their surface.,Half of all habitable-zone planets in the Milky Way galaxy do not have water on their surface.,Half of all habitable-zone planets in the Milky Way galaxy have liquid water on their surface.,Some habitable-zone planets in the Milky Way galaxy have water on their surface.,0.21150000000000005,0.42250000000000004,0.057999999999999996,0.9
Half of all human DNA is identical to that of a banana.,Half of all human DNA is not identical to that of a banana.,Half of all human DNA is identical to that of a banana at the nucleotide level.,Some human DNA is identical to that of a banana.,0.009750000000000002,0.98505,0.005750000000000005,0.09499999999999997
Most of the plastic in the oceans comes from land-based sources.,Most of the plastic in the oceans does not come from land-based sources.,"Most of the plastic in the oceans comes from land-based sources, with at least 80% originating from urban areas.",Some of the plastic in the oceans comes from land-based sources.,0.8260000000000001,0.159,0.8825,0.792
Coffee consumption reduces the risk of developing Parkinson's disease.,Coffee consumption does not reduce the risk of developing Parkinson's disease.,Regular coffee consumption of at least three cups per day reduces the risk of developing Parkinson's disease.,Coffee consumption reduces the risk of developing certain diseases.,0.618,0.8075000000000001,0.8560000000000001,0.561
Most ocean plastic pollution originates from rivers.,Most ocean plastic pollution does not originate from rivers.,Most ocean plastic pollution originates from rivers in developing countries.,Some ocean plastic pollution originates from rivers.,0.855,0.9005,0.7404999999999999,0.901
Most people can learn basic tasks in a new software application more effectively through hands-on experience than by reading a manual.,Most people cannot learn basic tasks in a new software application more effectively through hands-on experience than by reading a manual.,Most people can learn basic tasks in a new software application more effectively through hands-on experience than by reading a manual when they have at least one hour of practice time.,Most people can learn basic tasks in a new software application through hands-on experience.,0.82875,0.6982499999999999,0.6685,0.859375
Most professional athletes retire before the age of 40.,Most professional athletes do not retire before the age of 40.,Most professional athletes in individual sports retire before the age of 35.,Most professional athletes retire.,0.983375,0.027000000000000024,0.3520000000000001,0.994
Coffee consumption moderately reduces the risk of developing type 2 diabetes.,Coffee consumption does not moderately reduce the risk of developing type 2 diabetes.,Coffee consumption significantly reduces the risk of developing type 2 diabetes by at least 30%.,Coffee consumption reduces the risk of developing diabetes.,0.6955,0.6349999999999999,0.76625,0.596125
Vitamin C reduces the duration of common cold symptoms.,Vitamin C does not reduce the duration of common cold symptoms.,Vitamin C reduces the duration of common cold symptoms by at least 50%.,Vitamin C affects the duration of common cold symptoms.,0.21000000000000002,0.9045,0.57,0.9745
A diet high in fruits and vegetables can lower the risk of developing cardiovascular disease.,A diet high in fruits and vegetables cannot lower the risk of developing cardiovascular disease.,"A diet high in fruits and vegetables, specifically those rich in antioxidants, can lower the risk of developing cardiovascular disease by at least 30%.",A diet high in fruits and vegetables can lower the risk of developing some health issues.,0.856,0.4095,0.8230000000000001,0.905
Most of the universe's matter is dark matter.,Most of the universe's matter is not dark matter.,Almost all of the universe's matter is dark matter.,Some of the universe's matter is dark matter.,0.652375,0.169,0.64,0.809
Artificial intelligence shows great promise in improving the efficiency of healthcare delivery.,Artificial intelligence does not show great promise in improving the efficiency of healthcare delivery.,Artificial intelligence shows great promise in improving the efficiency of healthcare delivery in urban hospitals with over 500 beds.,Artificial intelligence shows promise in improving healthcare delivery.,0.8930000000000001,0.092,0.74725,0.9522499999999999
